rupture_tag,aggregate_loss,insured_loss
col=00~ses=0189~src=239-67~rup=001-01,3.6250572E+05,0.0000000E+00
col=00~ses=0189~src=239-69~rup=001-01,2.6041867E+05,0.0000000E+00
col=00~ses=0189~src=239-74~rup=001-01,7.2927956E+05,0.0000000E+00
col=00~ses=0189~src=239-96~rup=002-01,2.6926925E+06,0.0000000E+00
col=00~ses=0189~src=239-98~rup=001-01,3.9213952E+06,0.0000000E+00
col=00~ses=0189~src=240-101~rup=002-01,5.8202180E+06,0.0000000E+00
col=00~ses=0189~src=240-15~rup=004-01,8.9654775E+03,0.0000000E+00
col=00~ses=0189~src=240-40~rup=001-01,2.0875669E+03,0.0000000E+00
col=00~ses=0189~src=240-68~rup=001-01,1.8308198E+05,0.0000000E+00
col=00~ses=0189~src=240-87~rup=002-01,1.3912800E+06,0.0000000E+00
col=00~ses=0189~src=243-216~rup=002-01,8.3054761E+02,0.0000000E+00
col=00~ses=0189~src=272-147~rup=001-01,8.3187931E+05,0.0000000E+00
col=00~ses=0189~src=272-160~rup=001-01,1.9802391E+05,0.0000000E+00
col=00~ses=0189~src=374-212~rup=001-01,3.3202518E+06,0.0000000E+00
col=00~ses=0189~src=374-238~rup=001-01,4.4794230E+06,0.0000000E+00
col=00~ses=0189~src=376-118~rup=001-01,1.2203856E+04,0.0000000E+00
col=00~ses=0189~src=376-139~rup=002-01,8.0229367E+04,0.0000000E+00
col=00~ses=0189~src=376-141~rup=001-01,3.0354852E+04,0.0000000E+00
col=00~ses=0189~src=376-199~rup=002-01,1.3995665E+06,0.0000000E+00
col=00~ses=0189~src=376-200~rup=001-01,4.6551819E+05,0.0000000E+00
col=00~ses=0190~src=224-8~rup=001-01,4.1244695E+04,0.0000000E+00
col=00~ses=0190~src=227-104~rup=002-01,6.9974768E+07,0.0000000E+00
col=00~ses=0190~src=227-188~rup=001-01,4.0430125E+08,0.0000000E+00
col=00~ses=0190~src=227-44~rup=002-01,6.3187890E+06,0.0000000E+00
col=00~ses=0190~src=227-74~rup=003-01,1.0989436E+08,0.0000000E+00
col=00~ses=0190~src=227-98~rup=001-01,1.9216272E+07,0.0000000E+00
col=00~ses=0190~src=228-155~rup=001-01,3.0444966E+07,0.0000000E+00
col=00~ses=0190~src=228-160~rup=001-01,2.2047858E+07,0.0000000E+00
col=00~ses=0190~src=229-123~rup=001-01,4.4283462E+08,1.5919876E+04
col=00~ses=0190~src=229-141~rup=002-01,3.2474806E+08,2.1897854E+04
col=00~ses=0190~src=229-145~rup=002-01,3.7835712E+08,1.2832709E+05
col=00~ses=0190~src=229-157~rup=004-01,1.3610542E+09,3.2338181E+05
col=00~ses=0190~src=229-55~rup=001-01,2.2586827E+08,9.3188757E+02
col=00~ses=0190~src=229-56~rup=002-01,3.9039658E+08,4.0508664E+04
col=00~ses=0190~src=229-67~rup=001-01,4.2649130E+08,0.0000000E+00
col=00~ses=0190~src=229-70~rup=002-01,1.2344773E+09,1.3270241E+02
col=00~ses=0190~src=229-93~rup=001-01,5.0458467E+08,0.0000000E+00
col=00~ses=0190~src=230-173~rup=001-01,5.3814432E+08,0.0000000E+00
col=00~ses=0190~src=230-191~rup=001-01,6.2962611E+08,0.0000000E+00
col=00~ses=0190~src=230-279~rup=001-01,8.0256544E+08,0.0000000E+00
col=00~ses=0190~src=231-173~rup=002-01,3.4547379E+08,3.4510686E+03
col=00~ses=0190~src=231-193~rup=001-01,1.9447765E+08,0.0000000E+00
col=00~ses=0190~src=231-197~rup=001-01,1.9881046E+08,0.0000000E+00
col=00~ses=0190~src=231-221~rup=001-01,3.9112109E+08,0.0000000E+00
col=00~ses=0190~src=231-234~rup=001-01,4.9816128E+08,7.6817917E+01
col=00~ses=0190~src=231-262~rup=004-01,1.1815785E+09,0.0000000E+00
col=00~ses=0190~src=231-276~rup=001-01,2.7785869E+08,0.0000000E+00
col=00~ses=0190~src=232-0~rup=001-01,9.8451160E+07,9.6246768E+03
col=00~ses=0190~src=232-111~rup=001-01,2.9273571E+08,0.0000000E+00
col=00~ses=0190~src=232-118~rup=001-01,3.3334032E+08,0.0000000E+00
col=00~ses=0190~src=232-53~rup=001-01,2.3880109E+08,2.0440959E+04
col=00~ses=0190~src=232-82~rup=004-01,3.5924989E+08,7.2358411E+02
col=00~ses=0190~src=234-110~rup=003-01,3.8457331E+08,2.6704480E+04
col=00~ses=0190~src=234-123~rup=001-01,9.9892792E+07,1.4635762E+03
col=00~ses=0190~src=234-12~rup=002-01,9.1241408E+07,5.4281995E+02
col=00~ses=0190~src=234-133~rup=001-01,8.5181960E+07,8.4997658E+01
col=00~ses=0190~src=234-31~rup=004-01,3.2479421E+08,1.1210928E+05
col=00~ses=0190~src=234-44~rup=002-01,1.2360078E+08,2.4873245E+03
col=00~ses=0190~src=234-46~rup=001-01,6.5796588E+07,0.0000000E+00
col=00~ses=0190~src=234-56~rup=001-01,1.4486456E+08,0.0000000E+00
col=00~ses=0190~src=234-71~rup=002-01,4.4867555E+08,4.2218796E+02
col=00~ses=0190~src=234-75~rup=001-01,9.3824280E+07,0.0000000E+00
col=00~ses=0190~src=235-101~rup=002-01,2.4389451E+08,0.0000000E+00
col=00~ses=0190~src=235-118~rup=001-01,5.7897288E+07,0.0000000E+00
col=00~ses=0190~src=235-152~rup=001-01,1.3250297E+08,0.0000000E+00
col=00~ses=0190~src=235-176~rup=004-01,8.0261434E+08,0.0000000E+00
col=00~ses=0190~src=235-269~rup=002-01,4.1779514E+08,9.4915117E+03
col=00~ses=0190~src=235-271~rup=001-01,1.3369569E+08,0.0000000E+00
col=00~ses=0190~src=235-271~rup=001-02,1.8948293E+08,0.0000000E+00
col=00~ses=0190~src=235-27~rup=002-01,5.6091844E+07,0.0000000E+00
col=00~ses=0190~src=235-384~rup=001-01,1.5735739E+08,0.0000000E+00
col=00~ses=0190~src=235-473~rup=001-01,4.1800262E+08,7.8069983E+02
col=00~ses=0190~src=235-59~rup=002-01,8.9929184E+07,0.0000000E+00
col=00~ses=0190~src=235-74~rup=003-01,1.3838699E+08,0.0000000E+00
col=00~ses=0190~src=238-101~rup=003-01,8.3110215E+06,0.0000000E+00
col=00~ses=0190~src=238-105~rup=002-01,7.8914285E+06,0.0000000E+00
col=00~ses=0190~src=238-109~rup=001-01,8.8881430E+06,0.0000000E+00
col=00~ses=0190~src=238-109~rup=004-01,2.6873078E+07,0.0000000E+00
col=00~ses=0190~src=238-110~rup=001-01,4.8100430E+06,0.0000000E+00
col=00~ses=0190~src=238-112~rup=002-01,3.1114468E+07,0.0000000E+00
col=00~ses=0190~src=238-117~rup=001-01,4.6641315E+06,0.0000000E+00
col=00~ses=0190~src=238-11~rup=001-01,6.1091738E+03,0.0000000E+00
col=00~ses=0190~src=238-125~rup=001-01,1.1317171E+07,0.0000000E+00
col=00~ses=0190~src=238-135~rup=001-01,1.2950652E+07,0.0000000E+00
col=00~ses=0190~src=238-137~rup=001-01,1.3807369E+07,0.0000000E+00
col=00~ses=0190~src=238-13~rup=001-01,2.3306631E+04,0.0000000E+00
col=00~ses=0190~src=238-141~rup=002-01,3.2210518E+07,0.0000000E+00
col=00~ses=0190~src=238-156~rup=003-01,4.0927544E+07,0.0000000E+00
col=00~ses=0190~src=238-169~rup=001-01,2.7381992E+07,0.0000000E+00
col=00~ses=0190~src=238-169~rup=002-01,2.2965028E+07,0.0000000E+00
col=00~ses=0190~src=238-170~rup=004-01,9.8712248E+07,0.0000000E+00
col=00~ses=0190~src=238-17~rup=003-01,1.2225348E+06,0.0000000E+00
col=00~ses=0190~src=238-180~rup=002-01,7.2851440E+07,0.0000000E+00
col=00~ses=0190~src=238-184~rup=001-01,4.6183636E+07,0.0000000E+00
col=00~ses=0190~src=238-185~rup=001-01,5.3645416E+07,0.0000000E+00
col=00~ses=0190~src=238-31~rup=001-01,2.5356078E+05,0.0000000E+00
col=00~ses=0190~src=238-35~rup=002-01,1.2786691E+06,0.0000000E+00
col=00~ses=0190~src=238-43~rup=001-01,2.7934862E+05,0.0000000E+00
col=00~ses=0190~src=238-4~rup=001-01,3.8125383E+04,0.0000000E+00
col=00~ses=0190~src=238-57~rup=002-01,1.0487936E+06,0.0000000E+00
col=00~ses=0190~src=238-63~rup=001-01,1.6619708E+06,0.0000000E+00
col=00~ses=0190~src=238-69~rup=001-01,7.4515944E+05,0.0000000E+00
col=00~ses=0190~src=238-6~rup=001-01,3.3010582E+04,0.0000000E+00
col=00~ses=0190~src=238-71~rup=001-01,8.2138725E+05,0.0000000E+00
col=00~ses=0190~src=238-77~rup=001-01,2.1102558E+06,0.0000000E+00
col=00~ses=0190~src=238-7~rup=001-01,1.1844894E+04,0.0000000E+00
col=00~ses=0190~src=238-83~rup=003-01,2.2236502E+07,0.0000000E+00
col=00~ses=0190~src=238-83~rup=004-01,1.9665560E+07,0.0000000E+00
col=00~ses=0190~src=238-85~rup=001-01,3.0483042E+06,0.0000000E+00
col=00~ses=0190~src=238-89~rup=002-01,6.1136950E+06,0.0000000E+00
col=00~ses=0190~src=238-90~rup=001-01,1.7245964E+06,0.0000000E+00
col=00~ses=0190~src=238-93~rup=002-01,1.4124324E+07,0.0000000E+00
col=00~ses=0190~src=238-95~rup=002-01,1.2316611E+07,0.0000000E+00
col=00~ses=0190~src=239-25~rup=001-01,8.8259629E+03,0.0000000E+00
col=00~ses=0190~src=239-33~rup=002-01,3.5357738E+04,0.0000000E+00
col=00~ses=0190~src=239-36~rup=002-01,1.0570037E+05,0.0000000E+00
col=00~ses=0190~src=239-68~rup=001-01,2.3786820E+05,0.0000000E+00
col=00~ses=0190~src=240-40~rup=001-01,1.4654431E+03,0.0000000E+00
col=00~ses=0190~src=243-218~rup=002-01,1.8531225E+05,0.0000000E+00
col=00~ses=0190~src=272-192~rup=001-01,2.0471199E+06,0.0000000E+00
col=00~ses=0190~src=279-33~rup=001-01,3.2755378E+06,0.0000000E+00
col=00~ses=0190~src=280-47~rup=002-01,1.9786896E+07,0.0000000E+00
col=00~ses=0190~src=280-6~rup=001-01,7.1066440E+07,0.0000000E+00
col=00~ses=0190~src=376-118~rup=001-01,1.7013643E+04,0.0000000E+00
col=00~ses=0190~src=376-119~rup=002-01,3.3760820E+04,0.0000000E+00
col=00~ses=0190~src=376-138~rup=001-01,4.9842828E+04,0.0000000E+00
col=00~ses=0190~src=376-143~rup=002-01,2.3951629E+04,0.0000000E+00
col=00~ses=0190~src=376-145~rup=001-01,1.1437603E+05,0.0000000E+00
col=00~ses=0190~src=376-147~rup=001-01,1.0221877E+05,0.0000000E+00
col=00~ses=0190~src=376-154~rup=001-01,1.5472562E+04,0.0000000E+00
col=00~ses=0190~src=376-156~rup=001-01,1.1878330E+05,0.0000000E+00
col=00~ses=0190~src=376-187~rup=001-01,4.3303034E+05,0.0000000E+00
col=00~ses=0190~src=376-189~rup=001-01,5.0854634E+05,0.0000000E+00
col=00~ses=0190~src=376-200~rup=001-01,6.3667444E+05,0.0000000E+00
col=00~ses=0190~src=376-208~rup=002-01,3.7997302E+06,0.0000000E+00
col=00~ses=0190~src=376-217~rup=001-01,9.4446150E+05,0.0000000E+00
col=00~ses=0190~src=376-217~rup=002-01,3.2050105E+06,0.0000000E+00
col=00~ses=0190~src=376-218~rup=003-01,4.8799535E+06,0.0000000E+00
col=00~ses=0190~src=376-219~rup=002-01,1.3528878E+06,0.0000000E+00
col=00~ses=0190~src=386-30~rup=001-01,3.8155412E+06,0.0000000E+00
col=00~ses=0190~src=386-31~rup=003-01,1.9334478E+07,0.0000000E+00
col=00~ses=0190~src=386-82~rup=001-01,3.4425652E+07,0.0000000E+00
col=00~ses=0191~src=226-146~rup=002-01,1.1589242E+07,0.0000000E+00
col=00~ses=0191~src=226-148~rup=002-01,7.9474215E+06,0.0000000E+00
col=00~ses=0191~src=226-35~rup=001-01,1.0593141E+04,0.0000000E+00
col=00~ses=0191~src=227-124~rup=004-01,3.8355558E+08,2.6321506E+04
col=00~ses=0191~src=227-132~rup=001-01,9.2975576E+07,1.6410557E+03
col=00~ses=0191~src=227-203~rup=002-01,1.2820940E+09,0.0000000E+00
col=00~ses=0191~src=227-51~rup=002-01,7.5251220E+06,0.0000000E+00
col=00~ses=0191~src=228-102~rup=002-01,1.6795930E+07,0.0000000E+00
col=00~ses=0191~src=228-105~rup=002-01,6.0622070E+06,0.0000000E+00
col=00~ses=0191~src=228-166~rup=002-01,1.5936180E+07,0.0000000E+00
col=00~ses=0191~src=229-146~rup=003-01,5.6446285E+08,1.3313016E+05
col=00~ses=0191~src=229-159~rup=003-01,4.7824790E+08,1.4992138E+04
col=00~ses=0191~src=229-32~rup=001-01,4.0902896E+08,0.0000000E+00
col=00~ses=0191~src=229-34~rup=003-01,1.2263020E+09,4.1201715E+04
col=00~ses=0191~src=229-49~rup=001-01,2.6064418E+08,0.0000000E+00
col=00~ses=0191~src=230-118~rup=001-01,9.8663635E+08,0.0000000E+00
col=00~ses=0191~src=230-182~rup=001-01,5.5076870E+08,0.0000000E+00
col=00~ses=0191~src=230-206~rup=002-01,1.0829300E+09,0.0000000E+00
col=00~ses=0191~src=231-142~rup=001-01,2.1420651E+08,0.0000000E+00
col=00~ses=0191~src=231-143~rup=001-01,2.6811122E+08,0.0000000E+00
col=00~ses=0191~src=231-150~rup=002-01,4.7410410E+08,1.7399760E+03
col=00~ses=0191~src=231-226~rup=003-01,2.1115437E+09,2.2663498E+01
col=00~ses=0191~src=231-231~rup=001-01,5.5711693E+08,0.0000000E+00
col=00~ses=0191~src=231-60~rup=001-01,6.6910131E+08,0.0000000E+00
col=00~ses=0191~src=231-81~rup=001-01,3.6493165E+08,0.0000000E+00
col=00~ses=0191~src=232-25~rup=001-01,2.4774744E+08,5.4392812E+04
col=00~ses=0191~src=232-3~rup=002-01,1.5662414E+08,1.5249546E+03
col=00~ses=0191~src=232-44~rup=001-01,1.5631893E+08,1.0116481E+04
col=00~ses=0191~src=233-36~rup=001-01,2.0425426E+07,4.9128880E+01
col=00~ses=0191~src=233-37~rup=001-01,1.7355180E+07,0.0000000E+00
col=00~ses=0191~src=233-87~rup=001-01,6.6050772E+07,3.3563020E+03
col=00~ses=0191~src=234-101~rup=001-01,1.4391414E+08,0.0000000E+00
col=00~ses=0191~src=234-113~rup=002-01,1.9851458E+08,1.2810467E+04
col=00~ses=0191~src=234-141~rup=002-01,1.6683438E+08,0.0000000E+00
col=00~ses=0191~src=234-150~rup=002-01,3.5817117E+08,1.2818459E+04
col=00~ses=0191~src=234-155~rup=003-01,3.3353542E+08,7.7005015E+03
col=00~ses=0191~src=234-44~rup=002-01,8.8919912E+07,4.3395529E+02
col=00~ses=0191~src=235-109~rup=001-01,1.4025053E+07,0.0000000E+00
col=00~ses=0191~src=235-34~rup=002-01,1.3585362E+07,0.0000000E+00
col=00~ses=0191~src=235-361~rup=002-01,3.1989341E+08,9.8072960E+01
col=00~ses=0191~src=235-425~rup=001-01,2.7490800E+08,0.0000000E+00
col=00~ses=0191~src=235-500~rup=001-01,1.8850309E+08,0.0000000E+00
col=00~ses=0191~src=235-56~rup=003-01,1.1406918E+08,0.0000000E+00
col=00~ses=0191~src=238-100~rup=003-01,1.2009321E+07,0.0000000E+00
col=00~ses=0191~src=238-106~rup=001-01,7.0700985E+06,0.0000000E+00
col=00~ses=0191~src=238-109~rup=001-01,1.0505122E+07,0.0000000E+00
col=00~ses=0191~src=238-117~rup=002-01,9.1784020E+06,0.0000000E+00
col=00~ses=0191~src=238-11~rup=001-01,1.0103655E+04,0.0000000E+00
col=00~ses=0191~src=238-123~rup=001-01,8.9303950E+06,0.0000000E+00
col=00~ses=0191~src=238-124~rup=003-01,3.1036934E+07,0.0000000E+00
col=00~ses=0191~src=238-128~rup=001-01,7.2349185E+06,0.0000000E+00
col=00~ses=0191~src=238-129~rup=001-01,1.1721508E+07,0.0000000E+00
col=00~ses=0191~src=238-135~rup=003-01,3.1013728E+07,0.0000000E+00
col=00~ses=0191~src=238-137~rup=004-01,6.2212832E+07,0.0000000E+00
col=00~ses=0191~src=238-141~rup=003-01,5.0693464E+07,0.0000000E+00
col=00~ses=0191~src=238-160~rup=001-01,2.2657860E+07,0.0000000E+00
col=00~ses=0191~src=238-19~rup=001-01,1.0206676E+04,0.0000000E+00
col=00~ses=0191~src=238-21~rup=002-01,4.4464244E+05,0.0000000E+00
col=00~ses=0191~src=238-24~rup=002-01,5.3138181E+05,0.0000000E+00
col=00~ses=0191~src=238-37~rup=001-01,1.1629838E+06,0.0000000E+00
col=00~ses=0191~src=238-3~rup=001-01,8.6800225E+03,0.0000000E+00
col=00~ses=0191~src=238-4~rup=001-01,1.2452587E+04,0.0000000E+00
col=00~ses=0191~src=238-4~rup=002-01,3.4622566E+04,0.0000000E+00
col=00~ses=0191~src=238-51~rup=001-01,1.9763084E+06,0.0000000E+00
col=00~ses=0191~src=238-55~rup=002-01,1.4786381E+06,0.0000000E+00
col=00~ses=0191~src=238-56~rup=002-01,1.1211170E+06,0.0000000E+00
col=00~ses=0191~src=238-64~rup=002-01,4.7190950E+06,0.0000000E+00
col=00~ses=0191~src=238-72~rup=001-01,1.2133825E+06,0.0000000E+00
col=00~ses=0191~src=238-75~rup=004-01,2.0808804E+07,0.0000000E+00
col=00~ses=0191~src=238-79~rup=002-01,7.1353755E+06,0.0000000E+00
col=00~ses=0191~src=238-92~rup=001-01,4.6071285E+06,0.0000000E+00
col=00~ses=0191~src=239-102~rup=001-01,2.7473165E+06,0.0000000E+00
col=00~ses=0191~src=240-71~rup=001-01,5.2641738E+05,0.0000000E+00
col=00~ses=0191~src=240-85~rup=001-01,7.2949875E+05,0.0000000E+00
col=00~ses=0191~src=272-132~rup=001-01,7.7511025E+05,0.0000000E+00
col=00~ses=0191~src=280-11~rup=002-01,5.6441592E+07,0.0000000E+00
col=00~ses=0191~src=280-39~rup=001-01,9.8957390E+06,0.0000000E+00
col=00~ses=0191~src=374-244~rup=001-01,7.0873039E+04,0.0000000E+00
col=00~ses=0191~src=376-108~rup=001-01,2.6741646E+03,0.0000000E+00
col=00~ses=0191~src=376-171~rup=002-01,2.4063458E+05,0.0000000E+00
col=00~ses=0191~src=376-183~rup=004-01,1.1055309E+06,0.0000000E+00
col=00~ses=0191~src=376-189~rup=001-01,2.9998469E+05,0.0000000E+00
col=00~ses=0191~src=376-193~rup=002-01,5.6397006E+05,0.0000000E+00
col=00~ses=0191~src=376-95~rup=001-01,1.0097891E+03,0.0000000E+00
col=00~ses=0191~src=386-10~rup=001-01,5.4562800E+07,0.0000000E+00
col=00~ses=0191~src=386-49~rup=001-01,5.8221792E+07,0.0000000E+00
col=00~ses=0192~src=224-47~rup=002-01,4.4792350E+05,0.0000000E+00
col=00~ses=0192~src=227-117~rup=001-01,6.5015996E+07,0.0000000E+00
col=00~ses=0192~src=229-12~rup=002-01,3.3039549E+08,3.6275776E+03
col=00~ses=0192~src=229-132~rup=003-01,3.1403120E+08,7.1547117E+04
col=00~ses=0192~src=229-13~rup=001-01,3.4336723E+08,0.0000000E+00
col=00~ses=0192~src=229-26~rup=001-01,5.5710099E+08,0.0000000E+00
col=00~ses=0192~src=229-66~rup=001-01,5.7694086E+08,2.8252487E+02
col=00~ses=0192~src=229-84~rup=001-01,1.2899430E+08,3.7425679E+03
col=00~ses=0192~src=229-95~rup=001-01,4.9063232E+08,1.7032877E+02
col=00~ses=0192~src=230-201~rup=001-01,4.5383213E+08,0.0000000E+00
col=00~ses=0192~src=230-211~rup=002-01,1.0412089E+09,0.0000000E+00
col=00~ses=0192~src=230-283~rup=001-01,6.4501792E+08,0.0000000E+00
col=00~ses=0192~src=230-323~rup=001-01,6.0539590E+08,0.0000000E+00
col=00~ses=0192~src=231-110~rup=003-01,1.2342007E+09,0.0000000E+00
col=00~ses=0192~src=231-165~rup=003-01,2.1563218E+09,1.1128120E+03
col=00~ses=0192~src=231-214~rup=001-01,4.1920054E+08,1.7109212E+02
col=00~ses=0192~src=231-219~rup=001-01,6.2042304E+08,0.0000000E+00
col=00~ses=0192~src=232-41~rup=001-01,2.6268867E+08,1.7651838E+03
col=00~ses=0192~src=232-42~rup=001-01,1.6716170E+08,2.4507546E+03
col=00~ses=0192~src=232-59~rup=001-01,2.1673205E+08,1.3057818E+04
col=00~ses=0192~src=233-22~rup=001-01,2.8338398E+07,0.0000000E+00
col=00~ses=0192~src=233-73~rup=003-01,1.0947340E+08,4.6063481E+03
col=00~ses=0192~src=233-83~rup=001-01,7.2755424E+07,5.9068730E+04
col=00~ses=0192~src=234-114~rup=001-01,7.8200176E+07,3.0677456E+03
col=00~ses=0192~src=234-125~rup=001-01,9.9693472E+07,1.5121748E+04
col=00~ses=0192~src=234-143~rup=001-01,1.8192221E+08,1.2875547E+04
col=00~ses=0192~src=235-158~rup=001-01,1.2749456E+07,0.0000000E+00
col=00~ses=0192~src=235-227~rup=003-01,3.7827898E+08,0.0000000E+00
col=00~ses=0192~src=235-369~rup=001-01,2.2404568E+08,1.3499922E+03
col=00~ses=0192~src=235-375~rup=002-01,5.5889696E+08,6.2370159E+01
col=00~ses=0192~src=235-482~rup=001-01,2.9203366E+08,0.0000000E+00
col=00~ses=0192~src=235-5~rup=002-01,2.9128714E+07,0.0000000E+00
col=00~ses=0192~src=236-529~rup=001-01,4.5340060E+06,0.0000000E+00
col=00~ses=0192~src=238-106~rup=001-01,6.0405045E+06,0.0000000E+00
col=00~ses=0192~src=238-10~rup=001-01,7.4651680E+04,0.0000000E+00
col=00~ses=0192~src=238-113~rup=001-01,7.9749035E+06,0.0000000E+00
col=00~ses=0192~src=238-116~rup=001-01,2.8622190E+06,0.0000000E+00
col=00~ses=0192~src=238-117~rup=003-01,1.5611348E+07,0.0000000E+00
col=00~ses=0192~src=238-119~rup=002-01,2.0031784E+07,0.0000000E+00
col=00~ses=0192~src=238-123~rup=002-01,1.5673558E+07,0.0000000E+00
col=00~ses=0192~src=238-123~rup=002-02,1.1730530E+07,0.0000000E+00
col=00~ses=0192~src=238-123~rup=003-01,2.6302892E+07,0.0000000E+00
col=00~ses=0192~src=238-127~rup=001-01,1.4739787E+07,0.0000000E+00
col=00~ses=0192~src=238-129~rup=001-01,9.3220330E+06,0.0000000E+00
col=00~ses=0192~src=238-130~rup=001-01,9.8195410E+06,0.0000000E+00
col=00~ses=0192~src=238-131~rup=003-01,3.4095936E+07,0.0000000E+00
col=00~ses=0192~src=238-137~rup=001-01,4.8818290E+06,0.0000000E+00
col=00~ses=0192~src=238-13~rup=001-01,4.9264965E+04,0.0000000E+00
col=00~ses=0192~src=238-146~rup=002-01,1.9176736E+07,0.0000000E+00
col=00~ses=0192~src=238-14~rup=001-01,3.1514141E+05,0.0000000E+00
col=00~ses=0192~src=238-150~rup=002-01,1.8285866E+07,0.0000000E+00
col=00~ses=0192~src=238-151~rup=001-01,7.8904305E+06,0.0000000E+00
col=00~ses=0192~src=238-166~rup=003-01,8.6411976E+07,0.0000000E+00
col=00~ses=0192~src=238-174~rup=001-01,1.8178708E+07,0.0000000E+00
col=00~ses=0192~src=238-174~rup=001-02,1.9000246E+07,0.0000000E+00
col=00~ses=0192~src=238-174~rup=003-01,5.9258640E+07,0.0000000E+00
col=00~ses=0192~src=238-186~rup=002-01,6.8881928E+07,0.0000000E+00
col=00~ses=0192~src=238-18~rup=002-01,5.9855569E+05,0.0000000E+00
col=00~ses=0192~src=238-1~rup=004-01,5.1501840E+04,0.0000000E+00
col=00~ses=0192~src=238-25~rup=001-01,5.1820441E+05,0.0000000E+00
col=00~ses=0192~src=238-27~rup=001-01,4.4347256E+05,0.0000000E+00
col=00~ses=0192~src=238-32~rup=001-01,2.5436253E+05,0.0000000E+00
col=00~ses=0192~src=238-38~rup=001-01,6.9248856E+05,0.0000000E+00
col=00~ses=0192~src=238-41~rup=001-01,8.6929086E+04,0.0000000E+00
col=00~ses=0192~src=238-43~rup=001-01,3.1477634E+05,0.0000000E+00
col=00~ses=0192~src=238-51~rup=001-01,1.0216474E+06,0.0000000E+00
col=00~ses=0192~src=238-55~rup=001-01,5.0994888E+05,0.0000000E+00
col=00~ses=0192~src=238-64~rup=001-01,1.8166132E+06,0.0000000E+00
col=00~ses=0192~src=238-69~rup=003-01,1.9150958E+06,0.0000000E+00
col=00~ses=0192~src=238-77~rup=001-01,3.5577620E+06,0.0000000E+00
col=00~ses=0192~src=238-7~rup=002-01,7.1067156E+04,0.0000000E+00
col=00~ses=0192~src=238-8~rup=001-01,2.8533965E+04,0.0000000E+00
col=00~ses=0192~src=238-90~rup=004-01,1.6765325E+07,0.0000000E+00
col=00~ses=0192~src=239-108~rup=001-01,4.5778740E+06,0.0000000E+00
col=00~ses=0192~src=239-38~rup=002-01,1.7192991E+05,0.0000000E+00
col=00~ses=0192~src=239-43~rup=002-01,3.4103419E+05,0.0000000E+00
col=00~ses=0192~src=239-81~rup=001-01,8.2043600E+05,0.0000000E+00
col=00~ses=0192~src=239-85~rup=001-01,2.3750100E+06,0.0000000E+00
col=00~ses=0192~src=240-113~rup=001-01,6.9791770E+06,0.0000000E+00
col=00~ses=0192~src=240-41~rup=001-01,2.5820923E+02,0.0000000E+00
col=00~ses=0192~src=240-53~rup=001-01,4.0880367E+04,0.0000000E+00
col=00~ses=0192~src=240-66~rup=001-01,1.6344002E+05,0.0000000E+00
col=00~ses=0192~src=240-73~rup=001-01,4.2564697E+05,0.0000000E+00
col=00~ses=0192~src=240-77~rup=001-01,4.7402441E+05,0.0000000E+00
col=00~ses=0192~src=280-25~rup=001-01,2.1556786E+07,0.0000000E+00
col=00~ses=0192~src=374-57~rup=001-01,1.0528464E+06,0.0000000E+00
col=00~ses=0192~src=376-123~rup=002-01,1.0054746E+03,0.0000000E+00
col=00~ses=0192~src=376-142~rup=001-01,1.1561066E+04,0.0000000E+00
col=00~ses=0192~src=376-146~rup=002-01,1.6376112E+05,0.0000000E+00
col=00~ses=0192~src=376-158~rup=001-01,8.9254062E+04,0.0000000E+00
col=00~ses=0192~src=376-158~rup=003-01,2.7932900E+05,0.0000000E+00
col=00~ses=0192~src=376-163~rup=001-01,2.9275217E+04,0.0000000E+00
col=00~ses=0192~src=376-173~rup=001-01,7.9709352E+04,0.0000000E+00
col=00~ses=0192~src=376-97~rup=003-01,1.6730983E+03,0.0000000E+00
col=00~ses=0192~src=386-20~rup=001-01,4.0026516E+07,0.0000000E+00
col=00~ses=0192~src=386-33~rup=001-01,7.6150920E+07,0.0000000E+00
col=00~ses=0192~src=386-90~rup=001-01,5.3154780E+06,0.0000000E+00
col=00~ses=0193~src=226-154~rup=001-01,7.0248719E+04,0.0000000E+00
col=00~ses=0193~src=226-214~rup=002-01,8.6273206E+05,0.0000000E+00
col=00~ses=0193~src=226-29~rup=002-01,4.0764702E+06,0.0000000E+00
col=00~ses=0193~src=227-123~rup=002-01,1.3723336E+08,0.0000000E+00
col=00~ses=0193~src=227-156~rup=003-01,5.1721437E+08,0.0000000E+00
col=00~ses=0193~src=227-183~rup=002-01,3.9255005E+08,0.0000000E+00
col=00~ses=0193~src=227-57~rup=001-01,5.5041445E+06,0.0000000E+00
col=00~ses=0193~src=228-113~rup=001-01,3.5149516E+07,0.0000000E+00
col=00~ses=0193~src=228-159~rup=001-01,2.5661038E+07,0.0000000E+00
col=00~ses=0193~src=228-28~rup=001-01,1.1872805E+07,0.0000000E+00
col=00~ses=0193~src=228-32~rup=002-01,3.2507770E+06,0.0000000E+00
col=00~ses=0193~src=229-102~rup=001-01,3.0901354E+08,1.6526627E+04
col=00~ses=0193~src=229-130~rup=001-01,1.2207118E+08,2.5264566E+02
col=00~ses=0193~src=229-16~rup=001-01,4.5650336E+08,6.3475574E+04
col=00~ses=0193~src=229-52~rup=002-01,8.7865914E+08,1.8747266E+04
